cdid,PRODUCT,AREA,DIRECTION,BASIS,PRICE,SEASADJ,PERIOD
P4I7,20.13,EU,EX,BOP,CVM,SA,Q
P3DV,20.13,EU,IM,BOP,CP,NSA,Q
P3JD,20.13,EU,IM,BOP,CP,SA,Q
P3OT,20.13,EU,IM,BOP,CVM,NSA,Q
P3UB,20.13,EU,IM,BOP,CVM,SA,Q
P5BJ,20.13,RW,EX,BOP,CP,NSA,Q
P5GZ,20.13,RW,EX,BOP,CP,SA,Q
P5MH,20.13,RW,EX,BOP,CVM,NSA,Q
P5RX,20.13,RW,EX,BOP,CVM,SA,Q
P4NN,20.13,RW,IM,BOP,CP,NSA,Q
P4T5,20.13,RW,IM,BOP,CP,SA,Q
P4YL,20.13,RW,IM,BOP,CVM,NSA,Q
P563,20.13,RW,IM,BOP,CVM,SA,Q
P2PZ,20.13,WW,EX,BOP,CP,NSA,Q
P2VH,20.13,WW,EX,BOP,CP,SA,Q
P32X,20.13,WW,EX,BOP,CVM,NSA,Q
P38F,20.13,WW,EX,BOP,CVM,SA,Q
P245,20.13,WW,IM,BOP,CP,NSA,Q
P29L,20.13,WW,IM,BOP,CP,SA,Q
P2F3,20.13,WW,IM,BOP,CVM,NSA,Q
P2KJ,20.13,WW,IM,BOP,CVM,SA,Q
P3ZS,20.15,EU,EX,BOP,CP,NSA,Q
P47A,20.15,EU,EX,BOP,CP,SA,Q
P4CQ,20.15,EU,EX,BOP,CVM,NSA,Q
P4I8,20.15,EU,EX,BOP,CVM,SA,Q
P3DW,20.15,EU,IM,BOP,CP,NSA,Q
P3JE,20.15,EU,IM,BOP,CP,SA,Q
P3OU,20.15,EU,IM,BOP,CVM,NSA,Q
P3UC,20.15,EU,IM,BOP,CVM,SA,Q
P5BK,20.15,RW,EX,BOP,CP,NSA,Q
P5H2,20.15,RW,EX,BOP,CP,SA,Q
P5MI,20.15,RW,EX,BOP,CVM,NSA,Q
P5RY,20.15,RW,EX,BOP,CVM,SA,Q
P4NO,20.15,RW,IM,BOP,CP,NSA,Q
P4T6,20.15,RW,IM,BOP,CP,SA,Q
P4YM,20.15,RW,IM,BOP,CVM,NSA,Q
P564,20.15,RW,IM,BOP,CVM,SA,Q
P2Q2,20.15,WW,EX,BOP,CP,NSA,Q
P2VI,20.15,WW,EX,BOP,CP,SA,Q
P32Y,20.15,WW,EX,BOP,CVM,NSA,Q
P38G,20.15,WW,EX,BOP,CVM,SA,Q
P246,20.15,WW,IM,BOP,CP,NSA,Q
P29M,20.15,WW,IM,BOP,CP,SA,Q
P2F4,20.15,WW,IM,BOP,CVM,NSA,Q
P2KK,20.15,WW,IM,BOP,CVM,SA,Q
P3ZT,20.14,EU,EX,BOP,CP,NSA,Q
P47B,20.14,EU,EX,BOP,CP,SA,Q
P4CR,20.14,EU,EX,BOP,CVM,NSA,Q
P4I9,20.14,EU,EX,BOP,CVM,SA,Q
P3DX,20.14,EU,IM,BOP,CP,NSA,Q
P3JF,20.14,EU,IM,BOP,CP,SA,Q
P3OV,20.14,EU,IM,BOP,CVM,NSA,Q
P3UD,20.14,EU,IM,BOP,CVM,SA,Q
P5BL,20.14,RW,EX,BOP,CP,NSA,Q
P5H3,20.14,RW,EX,BOP,CP,SA,Q
P5MJ,20.14,RW,EX,BOP,CVM,NSA,Q
P5RZ,20.14,RW,EX,BOP,CVM,SA,Q
P4NP,20.14,RW,IM,BOP,CP,NSA,Q
P4T7,20.14,RW,IM,BOP,CP,SA,Q
P4YN,20.14,RW,IM,BOP,CVM,NSA,Q
P565,20.14,RW,IM,BOP,CVM,SA,Q
P2Q3,20.14,WW,EX,BOP,CP,NSA,Q
P2VJ,20.14,WW,EX,BOP,CP,SA,Q
P32Z,20.14,WW,EX,BOP,CVM,NSA,Q
P38H,20.14,WW,EX,BOP,CVM,SA,Q
P247,20.14,WW,IM,BOP,CP,NSA,Q
P29N,20.14,WW,IM,BOP,CP,SA,Q
P2F5,20.14,WW,IM,BOP,CVM,NSA,Q
P2KL,20.14,WW,IM,BOP,CVM,SA,Q
P3ZU,20.16,EU,EX,BOP,CP,NSA,Q
P47C,20.16,EU,EX,BOP,CP,SA,Q
P4CS,20.16,EU,EX,BOP,CVM,NSA,Q
P4IA,20.16,EU,EX,BOP,CVM,SA,Q
P3DY,20.16,EU,IM,BOP,CP,NSA,Q
P3JG,20.16,EU,IM,BOP,CP,SA,Q
P3OW,20.16,EU,IM,BOP,CVM,NSA,Q
P3UE,20.16,EU,IM,BOP,CVM,SA,Q
P5BM,20.16,RW,EX,BOP,CP,NSA,Q
P5H4,20.16,RW,EX,BOP,CP,SA,Q
P5MK,20.16,RW,EX,BOP,CVM,NSA,Q
P5S2,20.16,RW,EX,BOP,CVM,SA,Q
P4NQ,20.16,RW,IM,BOP,CP,NSA,Q
P4T8,20.16,RW,IM,BOP,CP,SA,Q
P4YO,20.16,RW,IM,BOP,CVM,NSA,Q
P566,20.16,RW,IM,BOP,CVM,SA,Q
P2Q4,20.16,WW,EX,BOP,CP,NSA,Q
P2VK,20.16,WW,EX,BOP,CP,SA,Q
P332,20.16,WW,EX,BOP,CVM,NSA,Q
P38I,20.16,WW,EX,BOP,CVM,SA,Q
P248,20.16,WW,IM,BOP,CP,NSA,Q
P29O,20.16,WW,IM,BOP,CP,SA,Q
P2F6,20.16,WW,IM,BOP,CVM,NSA,Q
P2KM,20.16,WW,IM,BOP,CVM,SA,Q
P3ZV,20.17,EU,EX,BOP,CP,NSA,Q
P47D,20.17,EU,EX,BOP,CP,SA,Q
P4CT,20.17,EU,EX,BOP,CVM,NSA,Q
P4IB,20.17,EU,EX,BOP,CVM,SA,Q
P3DZ,20.17,EU,IM,BOP,CP,NSA,Q
P3JH,20.17,EU,IM,BOP,CP,SA,Q
P3OX,20.17,EU,IM,BOP,CVM,NSA,Q
P3UF,20.17,EU,IM,BOP,CVM,SA,Q
P5BN,20.17,RW,EX,BOP,CP,NSA,Q
P5H5,20.17,RW,EX,BOP,CP,SA,Q
P5ML,20.17,RW,EX,BOP,CVM,NSA,Q
P5S3,20.17,RW,EX,BOP,CVM,SA,Q
P4NR,20.17,RW,IM,BOP,CP,NSA,Q
P4T9,20.17,RW,IM,BOP,CP,SA,Q
P4YP,20.17,RW,IM,BOP,CVM,NSA,Q
P567,20.17,RW,IM,BOP,CVM,SA,Q
P2Q5,20.17,WW,EX,BOP,CP,NSA,Q
P2VL,20.17,WW,EX,BOP,CP,SA,Q
P333,20.17,WW,EX,BOP,CVM,NSA,Q
P38J,20.17,WW,EX,BOP,CVM,SA,Q
P249,20.17,WW,IM,BOP,CP,NSA,Q
P29P,20.17,WW,IM,BOP,CP,SA,Q
P2F7,20.17,WW,IM,BOP,CVM,NSA,Q
P2KN,20.17,WW,IM,BOP,CVM,SA,Q
P3ZW,20.1,EU,EX,BOP,CP,NSA,Q
P47E,20.1,EU,EX,BOP,CP,SA,Q
P4CU,20.1,EU,EX,BOP,CVM,NSA,Q
P4IC,20.1,EU,EX,BOP,CVM,SA,Q
P3E2,20.1,EU,IM,BOP,CP,NSA,Q
P3JI,20.1,EU,IM,BOP,CP,SA,Q
P3OY,20.1,EU,IM,BOP,CVM,NSA,Q
P3UG,20.1,EU,IM,BOP,CVM,SA,Q
P5BO,20.1,RW,EX,BOP,CP,NSA,Q
P5H6,20.1,RW,EX,BOP,CP,SA,Q
P5MM,20.1,RW,EX,BOP,CVM,NSA,Q
P5S4,20.1,RW,EX,BOP,CVM,SA,Q
P4NS,20.1,RW,IM,BOP,CP,NSA,Q
P4TA,20.1,RW,IM,BOP,CP,SA,Q
P4YQ,20.1,RW,IM,BOP,CVM,NSA,Q
P568,20.1,RW,IM,BOP,CVM,SA,Q
P2Q6,20.1,WW,EX,BOP,CP,NSA,Q
P2VM,20.1,WW,EX,BOP,CP,SA,Q
P334,20.1,WW,EX,BOP,CVM,NSA,Q
P38K,20.1,WW,EX,BOP,CVM,SA,Q
P24A,20.1,WW,IM,BOP,CP,NSA,Q
P29Q,20.1,WW,IM,BOP,CP,SA,Q
P2F8,20.1,WW,IM,BOP,CVM,NSA,Q
P2KO,20.1,WW,IM,BOP,CVM,SA,Q
P3ZX,20.2,EU,EX,BOP,CP,NSA,Q
P47F,20.2,EU,EX,BOP,CP,SA,Q
P4CV,20.2,EU,EX,BOP,CVM,NSA,Q
P4ID,20.2,EU,EX,BOP,CVM,SA,Q
P3E3,20.2,EU,IM,BOP,CP,NSA,Q
P3JJ,20.2,EU,IM,BOP,CP,SA,Q
P3OZ,20.2,EU,IM,BOP,CVM,NSA,Q
P3UH,20.2,EU,IM,BOP,CVM,SA,Q
P5BP,20.2,RW,EX,BOP,CP,NSA,Q
P5H7,20.2,RW,EX,BOP,CP,SA,Q
P5MN,20.2,RW,EX,BOP,CVM,NSA,Q
P5S5,20.2,RW,EX,BOP,CVM,SA,Q
P4NT,20.2,RW,IM,BOP,CP,NSA,Q
P4TB,20.2,RW,IM,BOP,CP,SA,Q
P4YR,20.2,RW,IM,BOP,CVM,NSA,Q
P569,20.2,RW,IM,BOP,CVM,SA,Q
P2Q7,20.2,WW,EX,BOP,CP,NSA,Q
P2VN,20.2,WW,EX,BOP,CP,SA,Q
P335,20.2,WW,EX,BOP,CVM,NSA,Q
P38L,20.2,WW,EX,BOP,CVM,SA,Q
P24B,20.2,WW,IM,BOP,CP,NSA,Q
P29R,20.2,WW,IM,BOP,CP,SA,Q
P2F9,20.2,WW,IM,BOP,CVM,NSA,Q
P2KP,20.2,WW,IM,BOP,CVM,SA,Q
P3ZY,20.3,EU,EX,BOP,CP,NSA,Q
P47G,20.3,EU,EX,BOP,CP,SA,Q
P4CW,20.3,EU,EX,BOP,CVM,NSA,Q
P4IE,20.3,EU,EX,BOP,CVM,SA,Q
P3E4,20.3,EU,IM,BOP,CP,NSA,Q
P3JK,20.3,EU,IM,BOP,CP,SA,Q
P3P2,20.3,EU,IM,BOP,CVM,NSA,Q
P3UI,20.3,EU,IM,BOP,CVM,SA,Q
P5BQ,20.3,RW,EX,BOP,CP,NSA,Q
P5H8,20.3,RW,EX,BOP,CP,SA,Q
P5MO,20.3,RW,EX,BOP,CVM,NSA,Q
P5S6,20.3,RW,EX,BOP,CVM,SA,Q
P4NU,20.3,RW,IM,BOP,CP,NSA,Q
P4TC,20.3,RW,IM,BOP,CP,SA,Q
P4YS,20.3,RW,IM,BOP,CVM,NSA,Q
P56A,20.3,RW,IM,BOP,CVM,SA,Q
P2Q8,20.3,WW,EX,BOP,CP,NSA,Q
P2VO,20.3,WW,EX,BOP,CP,SA,Q
P336,20.3,WW,EX,BOP,CVM,NSA,Q
P38M,20.3,WW,EX,BOP,CVM,SA,Q
P24C,20.3,WW,IM,BOP,CP,NSA,Q
P29S,20.3,WW,IM,BOP,CP,SA,Q
P2FA,20.3,WW,IM,BOP,CVM,NSA,Q
P2KQ,20.3,WW,IM,BOP,CVM,SA,Q
P3ZZ,20.4,EU,EX,BOP,CP,NSA,Q
P47H,20.4,EU,EX,BOP,CP,SA,Q
P4CX,20.4,EU,EX,BOP,CVM,NSA,Q
P4IF,20.4,EU,EX,BOP,CVM,SA,Q
P3E5,20.4,EU,IM,BOP,CP,NSA,Q
P3JL,20.4,EU,IM,BOP,CP,SA,Q
P3P3,20.4,EU,IM,BOP,CVM,NSA,Q
P3UJ,20.4,EU,IM,BOP,CVM,SA,Q
P5BR,20.4,RW,EX,BOP,CP,NSA,Q
P5H9,20.4,RW,EX,BOP,CP,SA,Q
P5MP,20.4,RW,EX,BOP,CVM,NSA,Q
P5S7,20.4,RW,EX,BOP,CVM,SA,Q
P4NV,20.4,RW,IM,BOP,CP,NSA,Q
P4TD,20.4,RW,IM,BOP,CP,SA,Q
P4YT,20.4,RW,IM,BOP,CVM,NSA,Q
P56B,20.4,RW,IM,BOP,CVM,SA,Q
P2Q9,20.4,WW,EX,BOP,CP,NSA,Q
P2VP,20.4,WW,EX,BOP,CP,SA,Q
P337,20.4,WW,EX,BOP,CVM,NSA,Q
P38N,20.4,WW,EX,BOP,CVM,SA,Q
P24D,20.4,WW,IM,BOP,CP,NSA,Q
P29T,20.4,WW,IM,BOP,CP,SA,Q
P2FB,20.4,WW,IM,BOP,CVM,NSA,Q
P2KR,20.4,WW,IM,BOP,CVM,SA,Q
P422,20.5,EU,EX,BOP,CP,NSA,Q
P47I,20.5,EU,EX,BOP,CP,SA,Q
P4CY,20.5,EU,EX,BOP,CVM,NSA,Q
P4IG,20.5,EU,EX,BOP,CVM,SA,Q
P3E6,20.5,EU,IM,BOP,CP,NSA,Q
P3JM,20.5,EU,IM,BOP,CP,SA,Q
P3P4,20.5,EU,IM,BOP,CVM,NSA,Q
P3UK,20.5,EU,IM,BOP,CVM,SA,Q
P5BS,20.5,RW,EX,BOP,CP,NSA,Q
P5HA,20.5,RW,EX,BOP,CP,SA,Q
P5MQ,20.5,RW,EX,BOP,CVM,NSA,Q
P5S8,20.5,RW,EX,BOP,CVM,SA,Q
P4NW,20.5,RW,IM,BOP,CP,NSA,Q
P4TE,20.5,RW,IM,BOP,CP,SA,Q
P4YU,20.5,RW,IM,BOP,CVM,NSA,Q
P56C,20.5,RW,IM,BOP,CVM,SA,Q
P2QA,20.5,WW,EX,BOP,CP,NSA,Q
P2VQ,20.5,WW,EX,BOP,CP,SA,Q
P338,20.5,WW,EX,BOP,CVM,NSA,Q
P38O,20.5,WW,EX,BOP,CVM,SA,Q
P24E,20.5,WW,IM,BOP,CP,NSA,Q
P29U,20.5,WW,IM,BOP,CP,SA,Q
P2FC,20.5,WW,IM,BOP,CVM,NSA,Q
P2KS,20.5,WW,IM,BOP,CVM,SA,Q
P423,20.6,EU,EX,BOP,CP,NSA,Q
P47J,20.6,EU,EX,BOP,CP,SA,Q
P4CZ,20.6,EU,EX,BOP,CVM,NSA,Q
P4IH,20.6,EU,EX,BOP,CVM,SA,Q
P3E7,20.6,EU,IM,BOP,CP,NSA,Q
P3JN,20.6,EU,IM,BOP,CP,SA,Q
P3P5,20.6,EU,IM,BOP,CVM,NSA,Q
P3UL,20.6,EU,IM,BOP,CVM,SA,Q
P5BT,20.6,RW,EX,BOP,CP,NSA,Q
P5HB,20.6,RW,EX,BOP,CP,SA,Q
P5MR,20.6,RW,EX,BOP,CVM,NSA,Q
P5S9,20.6,RW,EX,BOP,CVM,SA,Q
P4NX,20.6,RW,IM,BOP,CP,NSA,Q
P4TF,20.6,RW,IM,BOP,CP,SA,Q
P4YV,20.6,RW,IM,BOP,CVM,NSA,Q
P56D,20.6,RW,IM,BOP,CVM,SA,Q
P2QB,20.6,WW,EX,BOP,CP,NSA,Q
P2VR,20.6,WW,EX,BOP,CP,SA,Q
P339,20.6,WW,EX,BOP,CVM,NSA,Q
P38P,20.6,WW,EX,BOP,CVM,SA,Q
P24F,20.6,WW,IM,BOP,CP,NSA,Q
P29V,20.6,WW,IM,BOP,CP,SA,Q
P2FD,20.6,WW,IM,BOP,CVM,NSA,Q
P2KT,20.6,WW,IM,BOP,CVM,SA,Q
P424,21,EU,EX,BOP,CP,NSA,Q
P47K,21,EU,EX,BOP,CP,SA,Q
P4D2,21,EU,EX,BOP,CVM,NSA,Q
P4II,21,EU,EX,BOP,CVM,SA,Q
P3E8,21,EU,IM,BOP,CP,NSA,Q
P3JO,21,EU,IM,BOP,CP,SA,Q
P3P6,21,EU,IM,BOP,CVM,NSA,Q
P3UM,21,EU,IM,BOP,CVM,SA,Q
P5BU,21,RW,EX,BOP,CP,NSA,Q
P5HC,21,RW,EX,BOP,CP,SA,Q
P5MS,21,RW,EX,BOP,CVM,NSA,Q
P5SA,21,RW,EX,BOP,CVM,SA,Q
P4NY,21,RW,IM,BOP,CP,NSA,Q
P4TG,21,RW,IM,BOP,CP,SA,Q
P4YW,21,RW,IM,BOP,CVM,NSA,Q
P56E,21,RW,IM,BOP,CVM,SA,Q
P2QC,21,WW,EX,BOP,CP,NSA,Q
P2VS,21,WW,EX,BOP,CP,SA,Q
P33A,21,WW,EX,BOP,CVM,NSA,Q
P38Q,21,WW,EX,BOP,CVM,SA,Q
P24G,21,WW,IM,BOP,CP,NSA,Q
P29W,21,WW,IM,BOP,CP,SA,Q
P2FE,21,WW,IM,BOP,CVM,NSA,Q
P2KU,21,WW,IM,BOP,CVM,SA,Q
P425,21.1,EU,EX,BOP,CP,NSA,Q
P47L,21.1,EU,EX,BOP,CP,SA,Q
P4D3,21.1,EU,EX,BOP,CVM,NSA,Q
P4IJ,21.1,EU,EX,BOP,CVM,SA,Q
P3E9,21.1,EU,IM,BOP,CP,NSA,Q
P3JP,21.1,EU,IM,BOP,CP,SA,Q
P3P7,21.1,EU,IM,BOP,CVM,NSA,Q
P3UN,21.1,EU,IM,BOP,CVM,SA,Q
P5BV,21.1,RW,EX,BOP,CP,NSA,Q
P5HD,21.1,RW,EX,BOP,CP,SA,Q
P5MT,21.1,RW,EX,BOP,CVM,NSA,Q
P5SB,21.1,RW,EX,BOP,CVM,SA,Q
P4NZ,21.1,RW,IM,BOP,CP,NSA,Q
P4TH,21.1,RW,IM,BOP,CP,SA,Q
P4YX,21.1,RW,IM,BOP,CVM,NSA,Q
P56F,21.1,RW,IM,BOP,CVM,SA,Q
P2QD,21.1,WW,EX,BOP,CP,NSA,Q
P2VT,21.1,WW,EX,BOP,CP,SA,Q
P33B,21.1,WW,EX,BOP,CVM,NSA,Q
P38R,21.1,WW,EX,BOP,CVM,SA,Q
P24H,21.1,WW,IM,BOP,CP,NSA,Q
P29X,21.1,WW,IM,BOP,CP,SA,Q
P2FF,21.1,WW,IM,BOP,CVM,NSA,Q
P2KV,21.1,WW,IM,BOP,CVM,SA,Q
P426,21.2,EU,EX,BOP,CP,NSA,Q
P47M,21.2,EU,EX,BOP,CP,SA,Q
P4D4,21.2,EU,EX,BOP,CVM,NSA,Q
P4IK,21.2,EU,EX,BOP,CVM,SA,Q
P3EA,21.2,EU,IM,BOP,CP,NSA,Q
P3JQ,21.2,EU,IM,BOP,CP,SA,Q
P3P8,21.2,EU,IM,BOP,CVM,NSA,Q
P3UO,21.2,EU,IM,BOP,CVM,SA,Q
P5BW,21.2,RW,EX,BOP,CP,NSA,Q
P5HE,21.2,RW,EX,BOP,CP,SA,Q
P5MU,21.2,RW,EX,BOP,CVM,NSA,Q
P5SC,21.2,RW,EX,BOP,CVM,SA,Q
P4O2,21.2,RW,IM,BOP,CP,NSA,Q
P4TI,21.2,RW,IM,BOP,CP,SA,Q
P4YY,21.2,RW,IM,BOP,CVM,NSA,Q
P56G,21.2,RW,IM,BOP,CVM,SA,Q
P2QE,21.2,WW,EX,BOP,CP,NSA,Q
P2VU,21.2,WW,EX,BOP,CP,SA,Q
P33C,21.2,WW,EX,BOP,CVM,NSA,Q
P38S,21.2,WW,EX,BOP,CVM,SA,Q
P24I,21.2,WW,IM,BOP,CP,NSA,Q
P29Y,21.2,WW,IM,BOP,CP,SA,Q
P2FG,21.2,WW,IM,BOP,CVM,NSA,Q
P2KW,21.2,WW,IM,BOP,CVM,SA,Q
P427,22,EU,EX,BOP,CP,NSA,Q
P47N,22,EU,EX,BOP,CP,SA,Q
P4D5,22,EU,EX,BOP,CVM,NSA,Q
P4IL,22,EU,EX,BOP,CVM,SA,Q
P3EB,22,EU,IM,BOP,CP,NSA,Q
P3JR,22,EU,IM,BOP,CP,SA,Q
P3P9,22,EU,IM,BOP,CVM,NSA,Q
P3UP,22,EU,IM,BOP,CVM,SA,Q
P5BX,22,RW,EX,BOP,CP,NSA,Q
P5HF,22,RW,EX,BOP,CP,SA,Q
P5MV,22,RW,EX,BOP,CVM,NSA,Q
P5SD,22,RW,EX,BOP,CVM,SA,Q
P4O3,22,RW,IM,BOP,CP,NSA,Q
P4TJ,22,RW,IM,BOP,CP,SA,Q
P4YZ,22,RW,IM,BOP,CVM,NSA,Q
P56H,22,RW,IM,BOP,CVM,SA,Q
P2QF,22,WW,EX,BOP,CP,NSA,Q
P2VV,22,WW,EX,BOP,CP,SA,Q
P33D,22,WW,EX,BOP,CVM,NSA,Q
P38T,22,WW,EX,BOP,CVM,SA,Q
P24J,22,WW,IM,BOP,CP,NSA,Q
P29Z,22,WW,IM,BOP,CP,SA,Q
P2FH,22,WW,IM,BOP,CVM,NSA,Q
P2KX,22,WW,IM,BOP,CVM,SA,Q
P428,22.1,EU,EX,BOP,CP,NSA,Q
P47O,22.1,EU,EX,BOP,CP,SA,Q
P4D6,22.1,EU,EX,BOP,CVM,NSA,Q
P4IM,22.1,EU,EX,BOP,CVM,SA,Q
P3EC,22.1,EU,IM,BOP,CP,NSA,Q
P3JS,22.1,EU,IM,BOP,CP,SA,Q
P3PA,22.1,EU,IM,BOP,CVM,NSA,Q
P3UQ,22.1,EU,IM,BOP,CVM,SA,Q
P5BY,22.1,RW,EX,BOP,CP,NSA,Q
P5HG,22.1,RW,EX,BOP,CP,SA,Q
P5MW,22.1,RW,EX,BOP,CVM,NSA,Q
P5SE,22.1,RW,EX,BOP,CVM,SA,Q
P4O4,22.1,RW,IM,BOP,CP,NSA,Q
P4TK,22.1,RW,IM,BOP,CP,SA,Q
P4Z2,22.1,RW,IM,BOP,CVM,NSA,Q
P56I,22.1,RW,IM,BOP,CVM,SA,Q
P2QG,22.1,WW,EX,BOP,CP,NSA,Q
P2VW,22.1,WW,EX,BOP,CP,SA,Q
P33E,22.1,WW,EX,BOP,CVM,NSA,Q
P38U,22.1,WW,EX,BOP,CVM,SA,Q
P24K,22.1,WW,IM,BOP,CP,NSA,Q
P2A2,22.1,WW,IM,BOP,CP,SA,Q
P2FI,22.1,WW,IM,BOP,CVM,NSA,Q
P2KY,22.1,WW,IM,BOP,CVM,SA,Q
P429,22.2,EU,EX,BOP,CP,NSA,Q
P47P,22.2,EU,EX,BOP,CP,SA,Q
P4D7,22.2,EU,EX,BOP,CVM,NSA,Q
P4IN,22.2,EU,EX,BOP,CVM,SA,Q
P3ED,22.2,EU,IM,BOP,CP,NSA,Q
P3JT,22.2,EU,IM,BOP,CP,SA,Q
P3PB,22.2,EU,IM,BOP,CVM,NSA,Q
P3UR,22.2,EU,IM,BOP,CVM,SA,Q
P5BZ,22.2,RW,EX,BOP,CP,NSA,Q
P5HH,22.2,RW,EX,BOP,CP,SA,Q
P5MX,22.2,RW,EX,BOP,CVM,NSA,Q
P5SF,22.2,RW,EX,BOP,CVM,SA,Q
P4O5,22.2,RW,IM,BOP,CP,NSA,Q
P4TL,22.2,RW,IM,BOP,CP,SA,Q
P4Z3,22.2,RW,IM,BOP,CVM,NSA,Q
P56J,22.2,RW,IM,BOP,CVM,SA,Q
P2QH,22.2,WW,EX,BOP,CP,NSA,Q
P2VX,22.2,WW,EX,BOP,CP,SA,Q
P33F,22.2,WW,EX,BOP,CVM,NSA,Q
P38V,22.2,WW,EX,BOP,CVM,SA,Q
P24L,22.2,WW,IM,BOP,CP,NSA,Q
P2A3,22.2,WW,IM,BOP,CP,SA,Q
P2FJ,22.2,WW,IM,BOP,CVM,NSA,Q
P2KZ,22.2,WW,IM,BOP,CVM,SA,Q
P42A,23,EU,EX,BOP,CP,NSA,Q
P47Q,23,EU,EX,BOP,CP,SA,Q
P4D8,23,EU,EX,BOP,CVM,NSA,Q
P4IO,23,EU,EX,BOP,CVM,SA,Q
P3EE,23,EU,IM,BOP,CP,NSA,Q
P3JU,23,EU,IM,BOP,CP,SA,Q
P3PC,23,EU,IM,BOP,CVM,NSA,Q
P3US,23,EU,IM,BOP,CVM,SA,Q
P5C2,23,RW,EX,BOP,CP,NSA,Q
P5HI,23,RW,EX,BOP,CP,SA,Q
P5MY,23,RW,EX,BOP,CVM,NSA,Q
P5SG,23,RW,EX,BOP,CVM,SA,Q
P4O6,23,RW,IM,BOP,CP,NSA,Q
P4TM,23,RW,IM,BOP,CP,SA,Q
P4Z4,23,RW,IM,BOP,CVM,NSA,Q
P56K,23,RW,IM,BOP,CVM,SA,Q
P2QI,23,WW,EX,BOP,CP,NSA,Q
P2VY,23,WW,EX,BOP,CP,SA,Q
P33G,23,WW,EX,BOP,CVM,NSA,Q
P38W,23,WW,EX,BOP,CVM,SA,Q
P24M,23,WW,IM,BOP,CP,NSA,Q
P2A4,23,WW,IM,BOP,CP,SA,Q
P2FK,23,WW,IM,BOP,CVM,NSA,Q
P2L2,23,WW,IM,BOP,CVM,SA,Q
P42B,23.1,EU,EX,BOP,CP,NSA,Q
P47R,23.1,EU,EX,BOP,CP,SA,Q
P4D9,23.1,EU,EX,BOP,CVM,NSA,Q
P4IP,23.1,EU,EX,BOP,CVM,SA,Q
P3EF,23.1,EU,IM,BOP,CP,NSA,Q
P3JV,23.1,EU,IM,BOP,CP,SA,Q
P3PD,23.1,EU,IM,BOP,CVM,NSA,Q
P3UT,23.1,EU,IM,BOP,CVM,SA,Q
P5C3,23.1,RW,EX,BOP,CP,NSA,Q
P5HJ,23.1,RW,EX,BOP,CP,SA,Q
P5MZ,23.1,RW,EX,BOP,CVM,NSA,Q
P5SH,23.1,RW,EX,BOP,CVM,SA,Q
P4O7,23.1,RW,IM,BOP,CP,NSA,Q
P4TN,23.1,RW,IM,BOP,CP,SA,Q
P4Z5,23.1,RW,IM,BOP,CVM,NSA,Q
P56L,23.1,RW,IM,BOP,CVM,SA,Q
P2QJ,23.1,WW,EX,BOP,CP,NSA,Q
P2VZ,23.1,WW,EX,BOP,CP,SA,Q
P33H,23.1,WW,EX,BOP,CVM,NSA,Q
P38X,23.1,WW,EX,BOP,CVM,SA,Q
P24N,23.1,WW,IM,BOP,CP,NSA,Q
P2A5,23.1,WW,IM,BOP,CP,SA,Q
P2FL,23.1,WW,IM,BOP,CVM,NSA,Q
P2L3,23.1,WW,IM,BOP,CVM,SA,Q
P42C,23.2,EU,EX,BOP,CP,NSA,Q
P47S,23.2,EU,EX,BOP,CP,SA,Q
P4DA,23.2,EU,EX,BOP,CVM,NSA,Q
P4IQ,23.2,EU,EX,BOP,CVM,SA,Q
P3EG,23.2,EU,IM,BOP,CP,NSA,Q
P3JW,23.2,EU,IM,BOP,CP,SA,Q
P3PE,23.2,EU,IM,BOP,CVM,NSA,Q
P3UU,23.2,EU,IM,BOP,CVM,SA,Q
P5C4,23.2,RW,EX,BOP,CP,NSA,Q
P5HK,23.2,RW,EX,BOP,CP,SA,Q
P5N2,23.2,RW,EX,BOP,CVM,NSA,Q
P5SI,23.2,RW,EX,BOP,CVM,SA,Q
P4O8,23.2,RW,IM,BOP,CP,NSA,Q
P4TO,23.2,RW,IM,BOP,CP,SA,Q
P4Z6,23.2,RW,IM,BOP,CVM,NSA,Q
P56M,23.2,RW,IM,BOP,CVM,SA,Q
P2QK,23.2,WW,EX,BOP,CP,NSA,Q
P2W2,23.2,WW,EX,BOP,CP,SA,Q
P33I,23.2,WW,EX,BOP,CVM,NSA,Q
P38Y,23.2,WW,EX,BOP,CVM,SA,Q
P24O,23.2,WW,IM,BOP,CP,NSA,Q
P2A6,23.2,WW,IM,BOP,CP,SA,Q
P2FM,23.2,WW,IM,BOP,CVM,NSA,Q
P2L4,23.2,WW,IM,BOP,CVM,SA,Q
P42D,23.3,EU,EX,BOP,CP,NSA,Q
P47T,23.3,EU,EX,BOP,CP,SA,Q
P4DB,23.3,EU,EX,BOP,CVM,NSA,Q
P4IR,23.3,EU,EX,BOP,CVM,SA,Q
P3EH,23.3,EU,IM,BOP,CP,NSA,Q
P3JX,23.3,EU,IM,BOP,CP,SA,Q
P3PF,23.3,EU,IM,BOP,CVM,NSA,Q
P3UV,23.3,EU,IM,BOP,CVM,SA,Q
P5C5,23.3,RW,EX,BOP,CP,NSA,Q
P5HL,23.3,RW,EX,BOP,CP,SA,Q
P5N3,23.3,RW,EX,BOP,CVM,NSA,Q
P5SJ,23.3,RW,EX,BOP,CVM,SA,Q
